970;16634;8192;retrieved
971;16634;9313;output_parameters
972;16634;391;remote_folder
973;2375;8066;output_parameters
974;2375;19000;remote_folder
975;2375;8064;retrieved
976;2375;8065;output_kpoints
977;11697;11698;kpoints
978;7272;7281;parameters
979;7243;19255;qpoints
980;3240;17573;qpoints
981;19241;19228;parameters
982;10094;11736;output_parameters
983;10094;9807;remote_folder
984;10094;11735;output_kpoints
985;10094;11734;retrieved
986;5657;14299;parent_calc_folder
987;9022;2485;output_parameters
988;9022;20831;remote_folder
989;9022;2486;retrieved
990;14774;16118;parent_calc_folder
991;4993;4996;parameters
992;21575;6869;parameters
993;7198;14932;parent_calc_folder
994;10272;8646;retrieved
995;10272;5913;output_parameters
996;10272;8647;output_kpoints
997;10272;6903;remote_folder
998;22759;22760;parameters
999;5664;6813;qpoints
1000;6576;6578;parameters
1001;17401;780;structure
1002;17401;7535;structure
1003;18849;9028;structure
1004;18849;12447;structure
1005;7373;15897;retrieved
1006;7373;8539;remote_folder
1007;7373;20438;output_parameters
1008;7373;6658;output_kpoints
1009;19497;10803;parameters
1010;22353;18314;qpoints
1011;22353;3196;qpoints
1012;22650;15385;qpoints
1013;14613;21093;parameters
1014;12258;20768;parameters
1015;6985;6983;settings
1016;4533;15332;retrieved
1017;4533;19618;remote_folder
1018;4533;15329;output_parameters
1019;1496;1497;settings
1020;1413;16356;settings
1021;12673;6061;kpoints
1022;22352;22865;structure
1023;19969;19968;kpoints
1024;5502;5504;settings
1025;21533;21530;parameters
1026;2624;2626;settings
1027;20260;20257;parameters
1028;23298;14319;qpoints
1029;9949;2563;qpoints
1030;9949;11619;qpoints
1031;9918;21387;output_parameters
1032;9918;8541;remote_folder
1033;9918;8534;retrieved
1034;9918;14508;output_kpoints
1035;23070;23071;kpoints
1036;9480;3885;output_parameters
1037;9480;1256;retrieved
1038;9480;9000;remote_folder
1039;9847;9845;settings
1040;18604;18602;settings
1041;12750;12749;kpoints
1042;17874;17875;parameters
1043;7744;1912;structure
1044;10109;22581;structure
1045;13879;17626;kpoints
1046;13995;13993;settings
1047;12458;12459;kpoints
1048;18925;18926;settings
1049;22766;14008;kpoints
1050;2822;17699;structure
1051;282;283;parameters
1052;10386;4100;output_parameters
1053;10386;14821;remote_folder
